datetimeUtc,PM2.5,TEMP,DEWP
2025-08-09 16:00:00+00:00,56.4869581858317,19.444833119710285,10.995766576131183
2025-08-09 17:00:00+00:00,71.90058326721191,19.32808287938436,11.120832856496177
2025-08-09 18:00:00+00:00,91.38045819600424,19.20941670735677,11.120924949645996
2025-08-09 19:00:00+00:00,103.31233406066896,18.8337500890096,10.948366737365722
2025-08-09 20:00:00+00:00,82.51150131225586,18.4366668065389,10.778700256347655
2025-08-09 21:00:00+00:00,78.1850414276123,18.61125008265177,10.885216744740802
2025-08-09 22:00:00+00:00,72.24383481343587,18.75020837783813,10.921233272552486
2025-08-09 23:00:00+00:00,65.16241614023845,18.76812473932902,10.64230801264445
2025-08-10 00:00:00+00:00,52.97783374786377,18.541750113169357,9.997708288828537
2025-08-10 01:00:00+00:00,49.138458251953125,17.742666562398274,9.397333145141602
2025-08-10 02:00:00+00:00,46.37141672770182,17.38737456003825,9.323316256205242
2025-08-10 03:00:00+00:00,40.81920846303304,17.34899965922038,9.311816279093426
2025-08-10 04:00:00+00:00,49.67020893096924,17.050458431243896,9.125058460235596
2025-08-10 05:00:00+00:00,60.24084726969401,17.263985951741535,9.388477516174316
2025-08-10 06:00:00+00:00,43.775458017985024,18.330458164215088,9.802883179982503
2025-08-10 07:00:00+00:00,47.44599978129069,19.784791946411133,10.574017016092936
2025-08-10 08:00:00+00:00,52.699874560038246,21.60716676712036,11.586700216929119
2025-08-10 09:00:00+00:00,59.21587530771891,23.396833578745525,12.705716991424561
2025-08-10 10:00:00+00:00,51.80195903778076,26.45062494277954,14.861466630299885
2025-08-10 11:00:00+00:00,42.6448335647583,27.74275016784668,15.567875099182128
2025-08-10 12:00:00+00:00,34.37754154205322,28.12370840708415,15.857633336385092
2025-08-10 13:00:00+00:00,37.31874990463257,28.69212468465169,16.126857948303222
2025-08-10 14:00:00+00:00,50.622374852498375,28.052249749501545,15.720799795786538
2025-08-10 15:00:00+00:00,49.15933354695638,24.36370849609375,13.17484188079834
2025-08-10 16:00:00+00:00,60.78745778401693,21.94137446085612,11.792149607340498
2025-08-10 17:00:00+00:00,58.08133347829183,21.18137550354004,11.645725504557292
2025-08-10 18:00:00+00:00,51.15904140472412,20.504916667938232,11.482508373260497
2025-08-10 19:00:00+00:00,47.66529146830241,19.76408338546753,11.597233359018963
2025-08-10 20:00:00+00:00,47.37520853678385,19.11091645558675,11.24110813140869
2025-08-10 21:00:00+00:00,43.36479155222575,18.279624938964844,10.377066485087077
2025-08-10 22:00:00+00:00,36.37995529174805,17.10990923101252,9.431300180608577
2025-08-10 23:00:00+00:00,32.32487487792969,18.099666754404705,9.70171683629354
2025-08-11 00:00:00+00:00,29.815999666849773,18.317166646321613,9.884749921162921
2025-08-11 01:00:00+00:00,25.569666544596355,18.75279172261556,10.01393337249756
2025-08-11 02:00:00+00:00,26.58579174677531,18.170499960581463,9.548983351389568
2025-08-11 03:00:00+00:00,27.790875275929768,18.1618332862854,9.71354996363322
2025-08-11 04:00:00+00:00,34.44912528991699,18.18683322270711,9.713033326466878
2025-08-11 05:00:00+00:00,36.19324970245361,18.607500235239662,9.868116855621334
2025-08-11 06:00:00+00:00,37.78345902760824,19.427917003631592,10.337358697255452
2025-08-11 07:00:00+00:00,41.958083152771,21.0667085647583,11.242533493041993
2025-08-11 08:00:00+00:00,47.33083375295004,23.12904167175293,12.55369160970052
2025-08-11 09:00:00+00:00,46.13741683959961,24.85087490081787,13.642324956258138
2025-08-11 10:00:00+00:00,38.880249977111816,26.488291422526043,14.570633188883464
2025-08-11 11:00:00+00:00,33.956791718800865,27.39337507883708,15.261191813151047
2025-08-11 12:00:00+00:00,40.24587472279867,28.426583290100098,15.866091537475587
2025-08-11 13:00:00+00:00,40.25458319981893,27.94141658147176,15.532383251190184
2025-08-11 14:00:00+00:00,47.25100040435791,26.930458227793377,14.820308208465576
2025-08-11 15:00:00+00:00,45.32079156239828,24.03629159927368,12.90693318049113
2025-08-11 16:00:00+00:00,40.58037439982096,22.419999917348225,11.848174889882404
2025-08-11 17:00:00+00:00,41.87137508392334,20.92329168319702,11.034741687774657
2025-08-11 18:00:00+00:00,43.1319580078125,20.75600020090739,11.06502520243327
2025-08-11 19:00:00+00:00,38.89887491861979,20.4075829188029,10.789157994588217
2025-08-11 20:00:00+00:00,36.25708325703939,20.42241636912028,10.719849904378258
2025-08-11 21:00:00+00:00,34.47262477874756,20.004000027974445,10.36829179128011
2025-08-11 22:00:00+00:00,34.355499903361,19.814000129699707,10.303775151570637
